ProtocolTime	Work

5	8.191575
10	16.846619
15	25.385101
20	33.644785
25	42.257834
30	51.398880
35	59.787483
40	67.343237
45	76.907280
50	84.418440
55	94.163015
60	104.531194
65	111.909852
70	119.759391
75	128.378618
80	136.985620
85	145.816297
90	154.888103
95	162.949935
100	171.699875
