ProtocolTime	Work

5	17.184377
10	34.300794
15	51.541308
20	69.075408
25	86.651235
30	103.893056
35	121.125659
40	137.903798
45	155.330800
50	173.371784
55	190.756118
60	208.123910
65	224.981720
70	242.833322
75	259.744808
80	277.285003
85	293.665831
90	311.273970
95	329.235197
100	346.753167
