ProtocolTime	Work

5	17.046509
10	34.554517
15	51.965476
20	69.627769
25	86.723096
30	103.210358
35	121.527456
40	138.579364
45	155.697789
50	172.843814
55	190.011072
60	208.371666
65	225.022275
70	242.370868
75	260.440213
80	276.502255
85	294.258685
90	311.787110
95	328.481398
100	346.673800
