ProtocolTime	Work

5	8.470760
10	16.589561
15	25.145669
20	33.965579
25	42.681682
30	51.942009
35	59.482387
40	68.050691
45	76.161929
50	85.744395
55	95.033569
60	103.463566
65	111.505604
70	119.734411
75	128.046772
80	137.077045
85	144.213569
90	153.388980
95	162.707445
100	170.499677
