ProtocolTime	Work

5	31.093339
10	16.936225
15	12.261551
20	10.226373
25	9.246120
30	9.136285
35	8.690014
40	9.124550
45	9.551386
50	9.876977
55	10.093312
60	10.645624
65	11.147501
70	11.313722
75	12.265218
80	12.680950
85	13.527886
90	13.582058
95	14.637995
100	14.859314
105	14.963125
110	15.917441
115	16.669594
120	17.508719
125	18.698708
130	18.753397
135	19.570190
140	19.965767
145	20.294462
150	21.447236
155	21.737947
160	22.063449
165	23.240422
170	23.391921
175	24.404046
180	25.727270
185	25.633794
190	26.695222
195	26.625804
200	27.218969
