ProtocolTime	Work

5	3.421118
10	6.881074
15	10.405308
20	13.762018
25	17.279428
30	20.743069
35	24.288820
40	27.710310
45	31.007737
50	34.577228
55	38.146224
60	41.533352
65	44.976325
70	48.462918
75	51.797098
80	55.407978
85	58.803853
90	62.122858
95	65.702262
100	69.190330
