ProtocolTime	Work

5	1.628791
10	3.274591
15	5.153105
20	6.826734
25	8.522723
30	10.378570
35	12.068056
40	13.828446
45	15.462747
50	17.239378
55	19.107154
60	20.799722
65	22.398162
70	24.163154
75	25.517827
80	27.552540
85	29.171689
90	30.902402
95	32.755100
100	34.403218
