ProtocolTime	Work

5	0.208696
15	0.069565
25	0.041739
35	0.029814
45	0.023188
55	0.018972
65	0.016054
75	0.013913
85	0.012276
95	0.010984
105	0.009938
115	0.009074
125	0.008348
135	0.007729
145	0.007196
155	0.006732
165	0.006324
175	0.005963
185	0.005640
195	0.005351
