ProtocolTime	Work

5	0.567195
15	1.719365
25	2.886034
35	4.041466
45	5.172825
55	6.339905
65	7.483325
75	8.643349
85	9.798217
95	10.972822
105	12.146081
115	13.294964
125	14.395042
135	15.540998
145	16.706006
155	17.901510
165	19.068027
175	20.224968
185	21.320967
195	22.562872
