ProtocolTime	Work

5	1.024590
15	1.248124
25	1.464658
35	1.955225
45	2.581297
55	2.748288
65	3.156658
75	3.938166
85	4.235833
95	5.059807
105	5.952813
115	5.983518
125	5.860455
135	7.163600
145	7.487384
155	7.331407
165	9.040498
175	8.937727
185	9.227458
195	10.122727
