ProtocolTime	Work

5	0.260076
15	0.846841
25	1.469136
35	2.019996
45	2.567548
55	3.110606
65	3.722949
75	4.291843
85	4.941169
95	5.449569
105	6.056846
115	6.651405
125	7.097718
135	7.700296
145	8.315466
155	8.879093
165	9.466914
175	10.112976
185	10.675281
195	11.266706
