ProtocolTime	Work

5	2.039464
10	4.195573
15	6.374498
20	8.634951
25	10.555751
30	12.903572
35	15.008472
40	17.214481
45	19.254296
50	21.629483
55	23.655230
60	25.997135
65	27.776381
70	30.438041
75	32.290281
80	34.575551
85	36.868630
90	38.659218
95	40.887113
100	43.377164
105	45.469425
110	47.468706
115	49.460280
120	51.624946
125	54.132311
130	56.420441
135	58.101665
140	60.371107
145	62.350005
150	64.768427
155	66.935928
160	68.896318
165	71.352906
170	73.333454
175	75.359835
180	77.491816
185	80.195902
190	82.334529
195	84.005765
200	86.154825
