ProtocolTime	Work

5	1.506011
10	3.030679
15	4.559550
20	6.079106
25	7.608643
30	9.161467
35	10.711978
40	12.224314
45	13.734642
50	15.283821
55	16.813064
60	18.339830
65	19.907004
70	21.438988
75	22.934948
80	24.442036
85	25.981447
90	27.529491
95	29.052619
100	30.577839
105	32.161987
110	33.631028
115	35.174147
120	36.694840
125	38.250822
130	39.822603
135	41.345470
140	42.864983
145	44.430895
150	45.938762
155	47.523598
160	48.946362
165	50.476681
170	51.996058
175	53.517337
180	55.109092
185	56.628977
190	58.174942
195	59.674701
200	61.259206
