500.100000	0.046764
500.200000	0.092166
500.300000	0.183862
500.400000	0.325919
500.500000	0.490850
500.600000	0.642725
500.700000	0.769857
500.800000	0.966362
500.900000	1.154973
501.000000	1.349067
501.100000	1.495939
501.200000	1.603938
501.300000	1.722773
501.400000	1.831344
501.500000	1.912857
501.600000	2.028899
501.700000	2.145062
501.800000	2.244113
501.900000	2.314379
502.000000	2.377242
502.100000	2.453466
502.200000	2.497834
502.300000	2.537455
502.400000	2.577430
502.500000	2.622861
502.600000	2.701334
502.700000	2.774931
502.800000	2.810019
502.900000	2.832881
503.000000	2.844030
503.100000	2.879223
503.200000	2.920514
503.300000	2.978057
503.400000	3.029597
503.500000	3.064719
503.600000	3.061529
503.700000	3.041288
503.800000	3.008763
503.900000	2.994461
504.000000	2.871635
504.100000	2.757967
504.200000	2.705397
504.300000	2.649429
504.400000	2.604158
504.500000	2.575016
504.600000	2.552968
504.700000	2.533429
504.800000	2.533385
504.900000	2.581073
505.000000	2.595051
505.100000	2.596764
505.200000	2.577348
505.300000	2.561762
505.400000	2.528648
505.500000	2.462840
505.600000	2.414584
505.700000	2.322272
505.800000	2.174745
505.900000	2.037460
506.000000	1.916610
506.100000	1.850537
506.200000	1.868559
506.300000	1.909133
506.400000	1.999073
506.500000	2.109640
506.600000	2.189894
506.700000	2.262005
506.800000	2.351049
506.900000	2.471225
507.000000	2.572669
507.100000	2.601206
507.200000	2.636713
507.300000	2.709380
507.400000	2.721772
507.500000	2.786434
507.600000	2.855853
507.700000	2.939998
507.800000	2.976433
507.900000	3.041156
508.000000	3.067693
508.100000	3.122401
508.200000	3.182652
508.300000	3.233975
508.400000	3.314586
508.500000	3.365164
508.600000	3.434477
508.700000	3.510683
508.800000	3.615163
508.900000	3.709486
509.000000	3.763593
509.100000	3.821604
509.200000	3.816471
509.300000	3.804979
509.400000	3.810669
509.500000	3.856675
509.600000	3.951671
509.700000	4.026214
509.800000	4.068033
509.900000	4.024883
510.000000	4.015901
510.100000	3.986235
510.200000	4.017759
510.300000	4.008390
510.400000	3.984743
510.500000	3.960696
510.600000	3.936725
510.700000	3.860357
510.800000	3.752748
510.900000	3.665627
511.000000	3.605383
511.100000	3.578778
511.200000	3.496367
511.300000	3.410588
511.400000	3.367335
511.500000	3.311854
511.600000	3.279350
511.700000	3.237881
511.800000	3.201595
511.900000	3.177417
512.000000	3.148683
512.100000	3.104706
512.200000	3.096229
512.300000	3.094199
512.400000	3.107990
512.500000	3.097620
512.600000	3.142157
512.700000	3.160629
512.800000	3.235542
512.900000	3.285367
513.000000	3.310804
513.100000	3.330443
513.200000	3.376571
513.300000	3.441939
513.400000	3.514408
513.500000	3.559788
513.600000	3.637486
513.700000	3.743220
513.800000	3.882378
513.900000	3.987653
514.000000	4.091462
514.100000	4.195574
514.200000	4.297614
514.300000	4.400283
514.400000	4.495248
514.500000	4.588727
514.600000	4.647590
514.700000	4.748440
514.800000	4.843814
514.900000	4.967674
515.000000	5.030344
515.100000	5.130381
515.200000	5.253528
515.300000	5.411181
515.400000	5.584732
515.500000	5.739573
515.600000	5.894885
515.700000	5.984576
515.800000	6.014394
515.900000	5.966377
516.000000	5.878732
516.100000	5.774490
516.200000	5.649323
516.300000	5.551633
516.400000	5.476015
516.500000	5.394256
516.600000	5.394620
516.700000	5.357157
516.800000	5.277917
516.900000	5.241684
517.000000	5.207978
517.100000	5.164760
517.200000	5.074641
517.300000	5.001875
517.400000	4.980170
517.500000	4.965080
517.600000	4.946006
517.700000	4.990162
517.800000	5.077456
517.900000	5.210748
518.000000	5.293613
518.100000	5.338409
518.200000	5.380392
518.300000	5.471145
518.400000	5.523671
518.500000	5.604733
518.600000	5.705960
518.700000	5.799233
518.800000	5.903009
518.900000	6.005864
519.000000	6.140548
519.100000	6.253271
519.200000	6.364104
519.300000	6.448455
519.400000	6.529048
519.500000	6.574326
519.600000	6.663112
519.700000	6.737085
519.800000	6.821508
519.900000	6.917452
520.000000	7.042714
520.100000	7.153200
520.200000	7.290570
520.300000	7.366419
520.400000	7.399762
520.500000	7.433193
520.600000	7.490166
520.700000	7.568925
520.800000	7.616851
520.900000	7.642860
521.000000	7.611710
521.100000	7.541738
521.200000	7.450292
521.300000	7.359889
521.400000	7.249234
521.500000	7.153851
521.600000	7.043589
521.700000	6.931710
521.800000	6.793604
521.900000	6.655859
522.000000	6.537343
522.100000	6.437076
522.200000	6.333075
522.300000	6.240080
522.400000	6.159990
522.500000	6.053141
522.600000	5.917584
522.700000	5.834074
522.800000	5.767665
522.900000	5.715102
523.000000	5.712410
523.100000	5.722266
523.200000	5.723940
523.300000	5.740802
523.400000	5.784297
523.500000	5.829753
523.600000	5.882756
523.700000	5.944692
523.800000	5.999010
523.900000	6.016731
524.000000	6.019687
524.100000	6.064231
524.200000	6.119901
524.300000	6.182007
524.400000	6.221938
524.500000	6.299991
524.600000	6.386393
524.700000	6.489764
524.800000	6.616159
524.900000	6.762919
525.000000	6.940741
525.100000	7.112821
525.200000	7.294422
525.300000	7.437646
525.400000	7.600228
525.500000	7.764603
525.600000	7.881410
525.700000	7.962064
525.800000	8.014949
525.900000	8.065085
526.000000	8.093940
526.100000	8.091237
526.200000	8.024269
526.300000	7.946991
526.400000	7.919727
526.500000	7.895876
526.600000	7.893264
526.700000	7.879726
526.800000	7.820401
526.900000	7.779998
527.000000	7.715539
527.100000	7.633494
527.200000	7.538766
527.300000	7.390952
527.400000	7.289857
527.500000	7.219167
527.600000	7.155044
527.700000	7.098268
527.800000	7.076045
527.900000	7.036387
528.000000	6.977680
528.100000	6.936644
528.200000	6.822813
528.300000	6.708075
528.400000	6.575336
528.500000	6.440530
528.600000	6.323410
528.700000	6.197003
528.800000	6.126415
528.900000	6.108146
529.000000	6.141344
529.100000	6.155304
529.200000	6.226754
529.300000	6.286039
529.400000	6.386989
529.500000	6.442473
529.600000	6.569147
529.700000	6.715386
529.800000	6.856448
529.900000	6.999045
530.000000	7.159700
530.100000	7.328673
530.200000	7.478794
530.300000	7.603531
530.400000	7.665349
530.500000	7.662419
530.600000	7.658744
530.700000	7.733920
530.800000	7.778765
530.900000	7.782509
531.000000	7.786461
531.100000	7.810563
531.200000	7.774472
531.300000	7.760211
531.400000	7.741959
531.500000	7.736804
531.600000	7.797310
531.700000	7.862552
531.800000	7.890370
531.900000	7.947314
532.000000	8.057167
532.100000	8.243265
532.200000	8.418931
532.300000	8.589636
532.400000	8.756162
532.500000	8.921950
532.600000	9.123620
532.700000	9.311794
532.800000	9.474447
532.900000	9.611256
533.000000	9.699786
533.100000	9.789334
533.200000	9.862291
533.300000	9.898009
533.400000	9.906118
533.500000	9.876597
533.600000	9.865184
533.700000	9.906842
533.800000	9.973618
533.900000	10.008198
534.000000	10.064730
534.100000	10.111199
534.200000	10.122220
534.300000	10.103278
534.400000	10.079653
534.500000	10.013674
534.600000	9.927176
534.700000	9.814755
534.800000	9.697668
534.900000	9.593197
535.000000	9.485052
535.100000	9.394446
535.200000	9.372475
535.300000	9.367110
535.400000	9.389086
535.500000	9.415273
535.600000	9.426730
535.700000	9.469984
535.800000	9.503099
535.900000	9.546392
536.000000	9.563532
536.100000	9.591494
536.200000	9.640096
536.300000	9.632781
536.400000	9.643731
536.500000	9.683858
536.600000	9.772947
536.700000	9.864962
536.800000	9.936101
536.900000	9.975880
537.000000	10.013924
537.100000	10.078412
537.200000	10.241470
537.300000	10.371783
537.400000	10.492972
537.500000	10.558230
537.600000	10.567592
537.700000	10.577393
537.800000	10.577846
537.900000	10.601345
538.000000	10.652605
538.100000	10.623056
538.200000	10.594114
538.300000	10.569575
538.400000	10.501714
538.500000	10.445382
538.600000	10.410880
538.700000	10.380904
538.800000	10.349514
538.900000	10.378197
539.000000	10.357078
539.100000	10.367085
539.200000	10.367274
539.300000	10.364400
539.400000	10.357635
539.500000	10.344231
539.600000	10.353072
539.700000	10.363392
539.800000	10.334228
539.900000	10.287383
540.000000	10.238874
540.100000	10.239179
540.200000	10.256263
540.300000	10.327893
540.400000	10.369370
540.500000	10.420773
540.600000	10.513664
540.700000	10.637371
540.800000	10.725814
540.900000	10.822929
541.000000	10.868463
541.100000	10.897647
541.200000	10.983736
541.300000	11.051858
541.400000	11.184301
541.500000	11.290857
541.600000	11.381165
541.700000	11.473206
541.800000	11.525057
541.900000	11.576647
542.000000	11.670375
542.100000	11.727976
542.200000	11.818136
542.300000	11.907686
542.400000	11.967606
542.500000	11.986248
542.600000	12.031436
542.700000	12.061772
542.800000	12.115367
542.900000	12.172242
543.000000	12.206608
543.100000	12.247553
543.200000	12.255362
543.300000	12.266891
543.400000	12.254131
543.500000	12.226738
543.600000	12.187041
543.700000	12.109642
543.800000	11.993701
543.900000	11.912947
544.000000	11.812997
544.100000	11.698218
544.200000	11.588612
544.300000	11.521405
544.400000	11.515698
544.500000	11.480983
544.600000	11.473790
544.700000	11.435055
544.800000	11.418848
544.900000	11.420299
545.000000	11.434680
545.100000	11.460900
545.200000	11.463649
545.300000	11.447378
545.400000	11.413637
545.500000	11.386891
545.600000	11.355891
545.700000	11.294613
545.800000	11.247438
545.900000	11.224394
546.000000	11.228291
546.100000	11.239870
546.200000	11.243698
546.300000	11.240983
546.400000	11.266066
546.500000	11.252797
546.600000	11.265568
546.700000	11.386305
546.800000	11.513670
546.900000	11.645321
547.000000	11.705448
547.100000	11.799938
547.200000	11.869250
547.300000	11.949740
547.400000	12.004285
547.500000	12.042597
547.600000	12.079504
547.700000	12.133766
547.800000	12.217532
547.900000	12.267781
548.000000	12.328531
548.100000	12.403149
548.200000	12.497019
548.300000	12.555661
548.400000	12.624356
548.500000	12.708499
548.600000	12.743791
548.700000	12.827397
548.800000	12.895282
548.900000	12.959347
549.000000	13.016488
549.100000	13.088657
549.200000	13.186095
549.300000	13.255614
549.400000	13.295281
549.500000	13.337639
549.600000	13.336841
549.700000	13.288693
549.800000	13.227797
549.900000	13.146652
550.000000	13.068689
550.100000	12.960522
550.200000	12.855381
550.300000	12.757684
550.400000	12.641110
550.500000	12.507571
550.600000	12.416575
550.700000	12.315844
550.800000	12.295066
550.900000	12.230281
551.000000	12.182104
551.100000	12.141276
551.200000	12.104891
551.300000	12.053256
551.400000	11.996840
551.500000	11.967251
551.600000	11.926092
551.700000	11.838305
551.800000	11.818533
551.900000	11.773752
552.000000	11.775708
552.100000	11.810133
552.200000	11.808801
552.300000	11.759038
552.400000	11.707145
552.500000	11.651477
552.600000	11.616517
552.700000	11.583416
552.800000	11.532419
552.900000	11.480678
553.000000	11.448800
553.100000	11.493010
553.200000	11.497215
553.300000	11.507648
553.400000	11.532792
553.500000	11.572911
553.600000	11.650929
553.700000	11.769872
553.800000	11.893166
553.900000	12.025105
554.000000	12.147296
554.100000	12.282982
554.200000	12.384285
554.300000	12.513416
554.400000	12.643394
554.500000	12.765747
554.600000	12.871947
554.700000	12.938628
554.800000	12.923903
554.900000	12.902964
555.000000	12.845526
555.100000	12.817119
555.200000	12.793015
555.300000	12.798819
555.400000	12.798175
555.500000	12.760068
555.600000	12.680234
555.700000	12.579491
555.800000	12.513729
555.900000	12.498957
556.000000	12.512637
556.100000	12.520284
556.200000	12.547463
556.300000	12.560832
556.400000	12.577096
556.500000	12.672647
