ProtocolTime	Work

5	11608.269513
15	3837.784193
25	2440.725645
35	1699.515261
45	1321.454302
55	1104.459470
65	913.132976
75	797.036306
85	685.464999
95	666.843195
105	605.903761
115	508.963056
125	471.686669
135	462.923314
145	438.944502
155	397.899868
165	364.779489
175	362.916045
185	324.196814
195	327.715260
