ProtocolTime	Work

5	0.715810
10	1.483621
15	2.275749
20	3.039236
25	3.733296
30	4.560734
35	5.320126
40	6.121422
45	6.845512
50	7.624140
55	8.405731
60	9.135480
65	9.835169
70	10.554059
75	11.432760
80	12.196489
85	12.979010
90	13.701308
95	14.593513
100	15.246235
105	16.073685
110	16.729942
115	17.501716
120	18.354669
125	19.037435
130	19.812384
135	20.590201
140	21.360381
145	22.081480
150	22.924658
155	23.597885
160	24.456721
165	25.212381
170	25.896983
175	26.695528
180	27.393479
185	28.229102
190	29.066164
195	29.926294
200	30.386691
