ProtocolTime	Work

5	60.684910
10	30.994495
15	22.442912
20	17.486653
25	16.006823
30	14.260604
35	13.628166
40	13.423569
45	13.565968
50	13.400149
55	13.793237
60	13.717379
65	14.168740
70	14.427370
75	15.052644
80	15.804877
85	15.762395
90	16.497009
95	17.042689
100	18.153815
105	18.269024
110	18.770239
115	19.418283
120	20.280868
125	21.528183
130	21.332632
135	21.973238
140	22.757842
145	23.137314
150	24.255068
155	25.025846
160	25.402656
165	25.614764
170	26.797559
175	27.899891
180	28.292494
185	28.572720
190	29.181790
195	30.309242
200	31.453460
