ProtocolTime	Work

5	2.039527
10	4.196156
15	6.445079
20	8.661249
25	10.593508
30	12.887260
35	15.082387
40	17.317364
45	19.269773
50	21.610028
55	23.688172
60	25.824842
65	27.949721
70	30.198729
75	32.225438
80	34.493800
85	36.857599
90	38.772760
95	41.083274
100	43.106774
105	45.245974
110	47.552781
115	49.683945
120	52.041497
125	53.963859
130	55.979748
135	58.130220
140	60.505853
145	62.645684
150	64.572438
155	66.942053
160	68.988475
165	71.245772
170	73.008066
175	75.715974
180	77.724653
185	79.658082
190	81.746502
195	84.413297
200	86.707986
