ProtocolTime	Work

25	1095.051317
50	648.519347
75	562.743692
100	567.153629
125	581.383586
150	608.035285
175	639.546161
200	710.972491
225	773.560789
250	848.838172
275	920.886721
300	972.702855
325	1044.833174
350	1119.971567
375	1174.378643
400	1241.680373
425	1316.081484
450	1354.400154
475	1438.941030
500	1492.974844
525	1591.237223
550	1650.340989
575	1779.921457
600	1845.269530
625	1879.720298
