ProtocolTime	Work

5	1.962428
10	4.160844
15	6.364582
20	8.531019
25	10.538425
30	12.837952
35	15.032423
40	17.015701
45	19.559447
50	21.490814
55	23.607443
60	26.027564
65	27.871715
70	30.032219
75	32.485858
80	34.580676
85	36.507506
90	38.826066
95	40.900501
100	43.275960
105	45.226548
110	47.452591
115	49.615714
120	51.862880
125	54.017282
130	55.905046
135	58.253482
140	60.488176
145	62.548717
150	64.352504
155	66.867238
160	69.244331
165	71.004405
170	73.173734
175	75.670900
180	77.565931
185	79.910497
190	82.056275
195	84.499142
200	86.305342
