ProtocolTime	Work

5	32.676712
10	18.512992
15	14.165612
20	12.862079
25	12.019433
30	12.718730
35	12.915849
40	13.963252
45	14.320915
50	15.306865
55	16.054348
60	16.413677
65	17.943121
70	18.586048
75	19.861719
80	20.772664
85	22.034725
90	23.444213
95	24.592774
100	25.478637
105	26.313693
110	27.430808
115	29.363031
120	30.017383
125	30.855043
130	32.290225
135	33.188524
140	33.931655
145	36.490311
150	35.848205
155	37.647435
160	39.704678
165	40.162355
170	41.554516
175	42.227917
180	43.521445
185	44.729165
190	45.388856
195	47.178827
200	48.178283
