ProtocolTime	Work

5	0.700640
15	2.258905
25	3.838247
35	5.346424
45	6.849717
55	8.373481
65	9.925572
75	11.410187
85	12.928028
95	14.454754
105	16.065568
115	17.606846
125	19.056266
135	20.514688
145	22.139851
155	23.854582
165	25.203270
175	26.665042
185	28.210813
195	29.700141
