ProtocolTime	Work

5	2.131273
15	1.604828
25	1.953690
35	2.332515
45	2.993776
55	3.397561
65	3.997556
75	4.549919
85	5.293301
95	5.807793
105	6.105842
115	7.088734
125	7.544106
135	8.139348
145	8.614159
155	9.305562
165	9.803350
175	10.828906
185	11.187633
195	11.051339
