ProtocolTime	Work

5	2.129542
10	4.276821
15	6.483706
20	8.651465
25	10.819668
30	12.948756
35	15.128544
40	17.269166
45	19.464648
50	21.585693
55	23.812604
60	25.929967
65	28.165754
70	30.341912
75	32.493820
80	34.629119
85	36.774280
90	38.890380
95	41.057297
100	43.307213
105	45.488200
110	47.596504
115	49.706464
120	52.015045
125	54.061175
130	56.225683
135	58.486387
140	60.541659
145	62.881271
150	64.992753
155	67.022722
160	69.234125
165	71.523331
170	73.662050
175	75.778656
180	77.832848
185	80.163628
190	82.285604
195	84.449827
200	86.631029
