ProtocolTime	Work

5	1.015142
10	2.084956
15	3.217963
20	4.278368
25	5.378268
30	6.428363
35	7.493030
40	8.549599
45	9.670231
50	10.770961
55	11.844406
60	12.854018
65	14.011052
70	15.143325
75	16.103281
80	17.198957
85	18.372159
90	19.237192
95	20.329192
100	21.560337
105	22.705072
110	23.717587
115	24.753670
120	25.978449
125	26.861815
130	27.964314
135	29.217866
140	30.225644
145	31.377353
150	32.439078
155	33.472487
160	34.454740
165	35.746673
170	36.653696
175	37.698493
180	38.651155
185	40.048140
190	40.935327
195	42.196409
200	43.298399
