ProtocolTime	Work

100	72.565313
200	41.529272
300	32.407946
400	30.377665
500	29.090690
600	28.139342
700	31.669344
800	31.967945
900	34.162308
1000	34.394479
1100	36.576972
1200	39.326847
1300	41.960516
1400	47.162858
1500	46.721788
1600	50.004520
1700	53.202186
1800	56.080794
1900	57.639752
2000	59.187210
2100	64.095495
2200	66.022269
2300	69.946216
2400	70.502586
2500	73.277481
2600	76.903666
2700	80.355059
2800	81.567807
2900	83.603364
3000	90.946809
3100	89.527412
3200	92.777087
3300	93.588729
3400	99.670506
3500	102.686844
3600	105.635336
3700	106.043133
3800	111.087056
3900	110.262580
4000	118.819631
4100	121.793702
4200	119.525185
4300	124.883028
4400	127.455655
4500	129.601167
4600	133.423488
4700	133.744908
4800	139.334687
4900	140.684334
5000	146.549128
5100	148.023554
5200	149.977945
5300	151.591058
5400	154.454744
5500	159.169563
5600	160.773665
5700	161.721301
5800	165.068343
5900	171.022026
6000	171.833133
6100	174.333555
6200	176.752872
6300	182.795498
6400	182.648047
6500	185.217122
6600	192.165128
6700	190.753970
6800	197.190662
6900	196.265570
7000	200.190031
7100	202.579123
7200	203.587854
