ProtocolTime	Work

100	24.234811
200	20.877489
300	27.200332
400	34.386675
500	36.584759
600	45.349114
700	51.044386
800	58.131414
900	65.397667
1000	72.969947
1100	81.303757
1200	84.375284
1300	90.231499
1400	102.295392
1500	108.150870
1600	115.697763
1700	120.589950
1800	127.407609
1900	138.196894
2000	141.279829
2100	147.746975
2200	155.004705
2300	163.346357
2400	166.457119
2500	178.618083
2600	185.167241
2700	192.134028
2800	200.414439
2900	203.649275
3000	212.826371
3100	216.729436
3200	228.295700
3300	231.926674
3400	239.003129
3500	247.361813
3600	253.527827
3700	264.174056
3800	267.392285
3900	274.988052
4000	286.668156
4100	293.199120
4200	296.435655
4300	304.166333
4400	311.022969
4500	313.776876
4600	324.648595
4700	336.596686
4800	337.222549
4900	346.060077
5000	351.915033
5100	352.993926
5200	366.204629
5300	369.395101
5400	380.190408
5500	391.452785
5600	395.825539
5700	404.253569
5800	409.536970
5900	415.320533
6000	425.287159
6100	432.212771
6200	434.307354
6300	446.385548
6400	449.263450
6500	455.989159
6600	474.505325
6700	474.887442
6800	481.120839
6900	487.696599
7000	496.134246
7100	503.459853
7200	512.580081
