ProtocolTime	Work

100	36.923975
200	30.914866
300	33.759249
400	38.477801
500	42.464717
600	49.914084
700	55.190285
800	62.186985
900	70.260440
1000	76.151472
1100	82.312918
1200	91.069545
1300	95.968623
1400	103.952430
1500	109.962531
1600	119.092559
1700	125.301843
1800	129.021246
1900	139.092697
2000	148.353733
2100	155.067132
2200	161.383607
2300	165.650579
2400	174.968712
2500	180.268624
2600	188.095934
2700	197.996036
2800	204.358198
2900	206.722532
3000	220.005471
3100	224.855844
3200	230.831725
3300	239.340523
3400	246.386688
3500	250.217136
3600	260.321585
3700	268.440824
3800	272.833600
3900	285.002256
4000	286.861867
4100	295.202423
4200	311.496327
4300	309.168426
4400	322.609476
4500	328.305075
4600	332.942253
4700	342.458711
4800	344.109774
4900	352.097325
5000	365.652451
5100	370.005654
5200	374.578567
5300	384.637134
5400	390.402860
5500	399.203391
5600	408.869933
5700	413.687797
5800	420.159779
5900	425.220303
6000	431.879194
6100	439.169297
6200	452.174697
6300	453.891389
6400	465.599142
6500	471.757182
6600	482.410483
6700	490.415760
6800	489.102605
6900	496.854405
7000	505.860983
7100	514.691648
7200	521.720525
