ProtocolTime	Work

100	247.668441
200	139.857709
300	103.613252
400	82.597250
500	73.950803
600	65.178518
700	61.549785
800	58.359091
900	57.590777
1000	57.787849
1100	55.703847
1200	57.957205
1300	58.433583
1400	61.831878
1500	62.163485
1600	62.892868
1700	65.399403
1800	66.744824
1900	68.471277
2000	72.793480
2100	72.486764
2200	75.924002
2300	77.749275
2400	82.007353
2500	81.596251
2600	82.633438
2700	88.272551
2800	88.397738
2900	94.016842
3000	95.042126
3100	94.149255
3200	99.625255
3300	102.680015
3400	102.693554
3500	106.181231
3600	107.298459
3700	109.903789
3800	113.646283
3900	114.269009
4000	119.474521
4100	119.989352
4200	124.006897
4300	125.690947
4400	129.307900
4500	134.910364
4600	135.028104
4700	137.601469
4800	143.636117
4900	143.044302
5000	145.778514
5100	147.450736
5200	149.522799
5300	152.797311
5400	157.884509
5500	157.018463
5600	162.241516
5700	165.486395
5800	169.577186
5900	172.560854
6000	170.655998
6100	178.686794
6200	179.914520
6300	182.426301
6400	187.315148
6500	182.493847
6600	187.060937
6700	192.189455
6800	194.382374
6900	198.058504
7000	203.739394
7100	205.311231
7200	206.896810
