ProtocolTime	Work

100	119.309825
200	76.313352
300	63.083994
400	56.185506
500	56.225140
600	57.371587
700	58.886996
800	61.324523
900	67.889725
1000	71.219259
1100	74.055692
1200	78.749741
1300	83.066340
1400	89.787875
1500	92.907839
1600	97.260124
1700	102.766155
1800	109.216959
1900	110.780445
2000	119.345539
2100	124.056321
2200	131.907100
2300	136.075273
2400	139.785219
2500	143.582680
2600	148.513466
2700	154.187358
2800	157.810706
2900	162.143221
3000	171.636971
3100	176.308911
3200	183.691040
3300	189.035964
3400	192.025195
3500	197.797629
3600	204.086192
3700	210.270794
3800	212.667742
3900	220.316914
4000	223.367775
4100	233.186464
4200	237.373928
4300	239.735587
4400	248.702375
4500	258.016468
4600	260.880931
4700	263.757621
4800	274.606202
4900	277.676465
5000	281.472004
5100	288.394166
5200	291.578677
5300	295.701177
5400	299.259820
5500	307.223601
5600	309.007460
5700	320.956907
5800	329.006485
5900	324.875555
6000	334.404113
6100	343.617154
6200	347.985597
6300	349.374365
6400	353.020818
6500	368.659098
6600	364.356274
6700	373.213147
6800	381.855397
6900	382.525165
7000	387.794288
7100	394.202959
7200	405.272128
