ProtocolTime	Work

100	41.414313
200	27.157406
300	23.099787
400	26.234989
500	28.825725
600	31.903534
700	34.665531
800	37.400660
900	41.462260
1000	46.976499
1100	50.267973
1200	52.590893
1300	56.775850
1400	62.456604
1500	66.529107
1600	70.493569
1700	75.279954
1800	78.267721
1900	82.310675
2000	85.247554
2100	91.630243
2200	97.052949
2300	102.136533
2400	104.381790
2500	109.784596
2600	108.065737
2700	115.985629
2800	121.581410
2900	123.570765
3000	129.274520
3100	131.799010
3200	135.483062
3300	141.029266
3400	142.866112
3500	149.390052
3600	154.491900
3700	161.166769
3800	162.972806
3900	166.953779
4000	171.230765
4100	172.362918
4200	179.954983
4300	183.452776
4400	182.020769
4500	192.003797
4600	195.534502
4700	200.404159
4800	207.903705
4900	206.070182
5000	213.633189
5100	219.188262
5200	220.871406
5300	223.311032
5400	234.804725
5500	235.950903
5600	240.208697
5700	237.843991
5800	248.264943
5900	250.744556
6000	254.354687
6100	259.917196
6200	266.494334
6300	268.920394
6400	267.522832
6500	278.438491
6600	275.434923
6700	283.179541
6800	289.797399
6900	291.035555
7000	295.432459
7100	301.409649
7200	307.560871
