ProtocolTime	Work

100	139.076911
200	73.736255
300	51.656620
400	40.607862
500	34.892623
600	30.090588
700	27.664941
800	25.830381
900	26.196174
1000	23.912843
1100	23.876130
1200	24.760663
1300	24.670192
1400	24.259950
1500	23.740127
1600	25.231661
1700	24.538740
1800	25.724670
1900	25.927533
2000	26.666526
2100	26.645269
2200	27.725622
2300	28.138471
2400	29.274471
2500	28.597742
2600	31.027727
2700	30.598468
2800	32.277199
2900	33.071814
3000	33.913637
3100	33.604360
3200	35.386314
3300	35.249083
3400	36.851246
3500	38.729521
3600	37.929243
3700	39.868946
3800	39.767784
3900	41.154702
4000	42.324639
4100	43.374016
4200	44.219913
4300	43.943869
4400	45.018600
4500	46.046915
4600	48.694877
4700	48.618566
4800	50.472232
4900	49.295234
5000	53.190495
5100	51.892332
5200	52.152271
5300	53.646469
5400	55.702014
5500	57.058586
5600	55.196261
5700	60.660548
5800	57.682220
5900	61.051742
6000	60.868695
6100	60.620176
6200	63.136798
6300	60.989578
6400	62.776375
6500	63.003027
6600	64.987099
6700	66.631614
6800	68.928273
6900	69.316624
7000	71.968111
7100	71.473165
7200	71.529965
