ProtocolTime	Work

100	260.739337
200	139.318651
300	100.212673
400	75.972365
500	61.931693
600	53.703409
700	49.893019
800	43.080169
900	40.264934
1000	40.587807
1100	36.576801
1200	37.063012
1300	36.634744
1400	33.705963
1500	32.434201
1600	33.599182
1700	34.923517
1800	33.625836
1900	33.261465
2000	33.557656
2100	33.840022
2200	33.363213
2300	34.079490
2400	34.227679
2500	35.404456
2600	35.080948
2700	35.844222
2800	36.651730
2900	36.707836
3000	37.710572
3100	39.406949
3200	39.364068
3300	39.383867
3400	39.817331
3500	39.722507
3600	42.189113
3700	41.717075
3800	44.494980
3900	44.502749
4000	45.497535
4100	45.680252
4200	46.424511
4300	47.233962
4400	48.791975
4500	48.126852
4600	47.636757
4700	51.727989
4800	50.429041
4900	51.240828
5000	53.858776
5100	53.171162
5200	54.280283
5300	54.829555
5400	55.875165
5500	56.687628
5600	57.190978
5700	58.767559
5800	58.544640
5900	60.636947
6000	61.411405
6100	60.436243
6200	65.164934
6300	65.321458
6400	64.325512
6500	65.115252
6600	66.244102
6700	65.813695
6800	69.558199
6900	69.072336
7000	70.773694
7100	70.315720
7200	70.906864
