ProtocolTime	Work

100	24.954225
200	19.663236
300	22.163057
400	27.515389
500	31.604098
600	35.347041
700	41.590796
800	47.018228
900	52.558086
1000	56.321633
1100	61.597642
1200	68.764462
1300	72.103014
1400	78.980311
1500	83.595661
1600	89.512421
1700	94.100268
1800	99.412200
1900	105.155411
2000	111.734180
2100	117.674211
2200	120.751822
2300	127.452607
2400	132.519276
2500	136.397857
2600	144.271175
2700	150.584256
2800	154.041236
2900	159.165861
3000	168.558713
3100	169.186949
3200	177.234844
3300	182.592841
3400	189.514483
3500	191.497871
3600	199.045618
3700	204.589679
3800	208.325573
3900	214.828748
4000	222.116164
4100	229.036583
4200	232.412229
4300	238.604230
4400	244.388456
4500	248.920353
4600	255.853031
4700	259.899519
4800	261.730310
4900	266.878113
5000	276.098736
5100	280.755865
5200	288.208728
5300	297.351604
5400	296.495591
5500	300.066731
5600	310.226862
5700	311.411641
5800	325.110825
5900	326.678893
6000	332.380579
6100	329.979462
6200	338.788264
6300	343.180111
6400	350.476378
6500	358.771768
6600	363.743542
6700	366.002687
6800	373.509478
6900	380.592617
7000	387.296256
7100	396.650780
7200	395.961827
