ProtocolTime	Work

100	70.466569
200	46.936990
300	41.178794
400	39.243692
500	43.073944
600	44.949468
700	49.564766
800	54.684622
900	58.416135
1000	61.760334
1100	67.288296
1200	74.211101
1300	79.531394
1400	82.193109
1500	87.172509
1600	93.652234
1700	97.618181
1800	103.570999
1900	106.551749
2000	114.716798
2100	121.397041
2200	126.658634
2300	130.143104
2400	136.177042
2500	142.490300
2600	145.800320
2700	151.974977
2800	157.546932
2900	166.661202
3000	169.932272
3100	171.601559
3200	177.124097
3300	182.951798
3400	187.303024
3500	196.817429
3600	199.339163
3700	208.764808
3800	208.785366
3900	217.112791
4000	220.105519
4100	232.029383
4200	235.056706
4300	236.287222
4400	246.944057
4500	254.980740
4600	257.350009
4700	260.489503
4800	267.394080
4900	272.426201
5000	275.445631
5100	280.977731
5200	286.336246
5300	296.419697
5400	298.045163
5500	306.367338
5600	306.908770
5700	313.292649
5800	321.892500
5900	326.235284
6000	331.706318
6100	338.810827
6200	343.533553
6300	349.368136
6400	360.597114
6500	363.211387
6600	369.118371
6700	376.435383
6800	378.822219
6900	377.951514
7000	392.216141
7100	399.459365
7200	400.622718
