ProtocolTime	Work

100	260.967341
200	142.724673
300	97.416621
400	75.468584
500	61.076343
600	53.540746
700	44.736796
800	40.434029
900	36.971722
1000	35.418875
1100	32.173227
1200	30.193289
1300	28.014952
1400	28.504180
1500	27.791994
1600	26.948651
1700	25.675783
1800	26.266104
1900	26.404271
2000	25.218019
2100	24.465295
2200	23.642316
2300	23.872261
2400	24.407747
2500	25.907320
2600	23.840314
2700	24.788010
2800	24.206172
2900	25.276976
3000	25.837556
3100	25.561393
3200	25.009931
3300	25.405765
3400	27.005176
3500	25.875502
3600	25.406204
3700	26.412653
3800	27.000991
3900	26.913078
4000	27.929857
4100	28.977295
4200	28.427775
4300	28.862311
4400	29.450568
4500	30.294099
4600	29.545588
4700	30.349862
4800	28.928259
4900	30.686459
5000	30.542656
5100	31.728528
5200	30.716122
5300	33.347679
5400	33.384401
5500	32.972843
5600	32.860263
5700	35.060773
5800	35.706481
5900	35.866985
6000	33.198860
6100	35.663724
6200	35.712494
6300	35.184168
6400	37.131177
6500	36.029349
6600	35.660571
6700	37.763553
6800	38.785051
6900	37.969463
7000	37.901879
7100	40.547443
7200	39.489330
