ProtocolTime	Work

100	22.607355
200	23.793031
300	28.219812
400	34.462009
500	40.699849
600	47.079811
700	55.056098
800	60.372629
900	66.852441
1000	74.838956
1100	81.603372
1200	91.844737
1300	96.765626
1400	103.790263
1500	112.082735
1600	120.670859
1700	129.677957
1800	134.268950
1900	142.720631
2000	150.581883
2100	157.754643
2200	162.426969
2300	173.256946
2400	180.967191
2500	182.357276
2600	192.470488
2700	197.239019
2800	205.021244
2900	213.707455
3000	224.274346
3100	231.056886
3200	241.433272
3300	246.301584
3400	255.137995
3500	261.866927
3600	269.819928
3700	278.541061
3800	281.996362
3900	296.560800
4000	297.661070
4100	307.495711
4200	315.694518
4300	319.747023
4400	326.783660
4500	330.157335
4600	340.341267
4700	348.198831
4800	355.760481
4900	364.282836
5000	368.437740
5100	378.202657
5200	389.066748
5300	392.684679
5400	404.237507
5500	407.278279
5600	414.934861
5700	419.144057
5800	421.963146
5900	438.947222
6000	440.555895
6100	452.216814
6200	463.308985
6300	467.036191
6400	472.419601
6500	483.089181
6600	489.239991
6700	501.264372
6800	508.259894
6900	514.338300
7000	516.257324
7100	523.034905
7200	530.928921
