ProtocolTime	Work

5	0.790512
10	1.682173
15	2.576553
20	3.416669
25	4.283394
30	5.122946
35	6.011275
40	6.923546
45	7.761031
50	8.631649
55	9.499618
60	10.432497
65	11.195708
70	11.997559
75	12.958618
80	13.889448
85	14.605718
90	15.473864
95	16.411871
100	17.371403
105	18.095088
110	18.940291
115	19.871122
120	20.656665
125	21.513297
130	22.320859
135	23.276212
140	24.260105
145	25.045757
150	25.886063
155	26.708423
160	27.641474
165	28.541125
170	29.216675
175	30.235167
180	31.053448
185	31.890401
190	32.735354
195	33.638023
200	34.510547
