ProtocolTime	Work

5	240.449628
10	120.274933
15	80.081315
20	60.721742
25	48.651678
30	41.262697
35	34.502641
40	30.511977
45	26.716788
50	24.269509
55	22.080735
60	20.414923
65	18.607426
70	17.382052
75	16.725235
80	15.335064
85	14.757198
90	13.970424
95	13.062952
100	12.211983
105	12.044421
110	11.735504
115	11.173040
120	10.597866
125	10.085214
130	10.111749
135	9.978502
140	9.288253
145	9.202839
150	9.026652
155	8.666315
160	8.482307
165	8.233985
170	7.767469
175	8.173411
180	7.555527
185	7.574365
190	7.323617
195	7.123754
200	7.268388
