ProtocolTime	Work

5	0.423991
10	0.856290
15	1.302437
20	1.731086
25	2.160695
30	2.606477
35	3.021226
40	3.462139
45	3.893716
50	4.325839
55	4.770716
60	5.188920
65	5.656200
70	6.064190
75	6.485291
80	6.929642
85	7.349591
90	7.785452
95	8.225582
100	8.646246
105	9.099762
110	9.528846
115	9.943203
120	10.393038
125	10.804860
130	11.244650
135	11.689424
140	12.132837
145	12.554651
150	12.991194
155	13.419924
160	13.846967
165	14.285732
170	14.714468
175	15.162827
180	15.585105
185	16.031711
190	16.461247
195	16.888831
200	17.323594
