ProtocolTime	Work

5	1.410113
10	2.936019
15	4.548739
20	6.193078
25	7.595959
30	9.048098
35	10.643289
40	12.088440
45	13.604513
50	15.126235
55	16.784246
60	18.338755
65	19.868091
70	21.260254
75	22.748167
80	24.320193
85	26.053908
90	27.541903
95	28.830975
100	30.534908
