ProtocolTime	Work

5	15.733777
10	7.928075
15	5.308932
20	4.374930
25	3.537376
30	3.373113
35	2.995388
40	2.812549
45	3.078905
50	3.106107
55	2.970541
60	3.402169
65	3.359519
70	2.991144
75	3.159869
80	3.507363
85	3.387098
90	3.547954
95	3.513275
100	3.799320
