ProtocolTime	Work

5	121.122523
10	59.490851
15	40.926653
20	30.451710
25	24.732904
30	21.184839
35	18.323630
40	17.711578
45	15.598488
50	14.721893
55	13.987614
60	13.264533
65	13.333570
70	12.963365
75	12.278588
80	12.201541
85	11.629465
90	11.730521
95	11.335296
100	11.998134
