ProtocolTime	Work

5	382.115640
15	136.595937
25	86.296577
35	73.988063
45	58.516748
55	27.560301
65	16.293821
75	21.503242
85	15.691011
95	24.524557
105	4.806366
115	14.857212
125	6.844983
135	6.462980
145	7.521068
155	1.886828
165	1.444493
175	-3.511028
185	6.625670
195	-5.083163
