ProtocolTime	Work

5	32.728116
15	102.508643
25	172.805787
35	239.024517
45	310.822450
55	383.588596
65	450.445558
75	518.162263
85	585.937923
95	664.933407
105	723.950679
115	792.693917
125	860.019560
135	940.199585
145	1003.668079
155	1068.366580
165	1153.982708
175	1216.926259
185	1278.807038
195	1351.260825
