ProtocolTime	Work

5	753.595776
15	244.525568
25	149.766837
35	100.526308
45	70.973540
55	76.371051
65	61.442631
75	57.849688
85	43.773386
95	46.787822
105	34.179955
115	31.976009
125	34.870140
135	32.217403
145	29.676155
155	26.790102
165	29.419950
175	20.122056
185	24.107594
195	24.876183
