ProtocolTime	Work

5	33.740758
15	103.104245
25	173.549297
35	243.001448
45	310.130701
55	378.990919
65	450.100198
75	519.130458
85	583.542470
95	647.397003
105	729.712582
115	793.275703
125	865.970377
135	935.902566
145	1003.239056
155	1072.355996
165	1137.683153
175	1212.802349
185	1282.724284
195	1354.567458
