ProtocolTime	Work

5	1.505737
10	3.032867
15	4.585881
20	6.100383
25	7.642642
30	9.163569
35	10.692488
40	12.237100
45	13.756095
50	15.319516
55	16.820128
60	18.359048
65	19.888274
70	21.410530
75	22.923728
80	24.459509
85	25.953195
90	27.611381
95	29.079144
100	30.635234
105	32.136487
110	33.684206
115	35.156384
120	36.776759
125	38.254498
130	39.812094
135	41.346512
140	42.880829
145	44.375916
150	45.877580
155	47.465734
160	48.971996
165	50.366332
170	52.037509
175	53.569785
180	55.065291
185	56.593987
190	58.214075
195	59.672374
200	61.239066
