ProtocolTime	Work

5	10.429139
10	5.955153
15	5.270784
20	4.263446
25	4.708516
30	4.807465
35	5.326861
40	5.434579
45	5.916463
50	6.295649
55	6.600486
60	7.220971
65	7.937408
70	8.249482
75	8.355212
80	8.883221
85	9.574921
90	10.066285
95	10.908912
100	11.061746
105	11.532082
110	11.638066
115	12.762088
120	12.748450
125	13.583015
130	13.975656
135	14.637594
140	14.865180
145	15.436440
150	16.449543
155	16.754252
160	17.430163
165	17.549194
170	18.485523
175	18.278976
180	19.304520
185	19.731286
190	20.785286
195	21.425135
200	21.175006
