ProtocolTime	Work

5	6.023957
10	12.170380
15	18.423079
20	24.424667
25	30.540257
30	36.642820
35	42.798199
40	48.732012
45	55.193071
50	61.209238
55	67.194568
60	73.331034
65	79.435731
70	85.838057
75	91.536635
80	97.793939
85	104.323669
90	110.378318
95	116.296460
100	122.214738
105	128.719697
110	134.448797
115	140.622324
120	146.978637
125	152.883754
130	158.986052
135	165.348542
140	171.436624
145	177.775418
150	183.603565
155	189.704005
160	196.019931
165	202.025670
170	208.110627
175	214.234770
180	220.180038
185	226.519582
190	232.767765
195	238.696996
200	245.191003
